Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1942-08,0.008,0.0233,0.0134,0.0354,0.0073,0.0249,0.0171,0.0243,0.0079,0.0242
1942-09,-0.0007,0.0259,0.0325,0.0236,0.0516,0.0204,0.0067,0.0026,0.0583,0.0338
1942-10,0.0451,0.0582,0.0672,0.0962,0.0627,0.0619,0.0062,0.0413,0.1513,0.0891
1942-11,0.0271,-0.0014,-0.0236,0.0091,0.0202,0.0263,0.0666,0.0158,-0.013,-0.0206
1942-12,0.0472,0.0819,0.0527,0.0749,0.0614,0.0035,0.0273,0.0869,0.0436,0.0444
1943-01,0.0914,0.0524,0.0698,0.064,0.098,0.0378,0.0692,0.0247,0.1469,0.0706
1943-02,0.0362,0.0758,0.0523,0.0791,0.0343,0.0881,0.0308,0.0364,0.0787,0.0947
1943-03,0.0436,0.0506,0.06,0.07,0.0742,0.0062,0.0868,0.0456,0.0468,0.1009
1943-04,0.0103,0.0053,-0.0143,0.0097,0.0118,0.0416,0.0187,0.014,0.0401,0.0219
1943-05,0.0656,0.0658,0.0537,0.0569,0.0626,0.0457,0.0749,0.0513,0.0449,0.0559
1943-06,0.0205,0.0485,0.0087,0.0119,0.0242,0.0227,0.0559,0.005,0.0424,-0.008
1943-07,-0.0187,-0.097,-0.0681,-0.0286,-0.0731,-0.0018,-0.0315,-0.0326,-0.0048,-0.0519
1943-08,0.0094,0.0348,0.0067,0.011,0.0049,0.0091,0.0374,0.0026,0.0187,0.0141
1943-09,0.0218,0.0169,0.0266,0.0141,0.0518,0.0145,0.0216,0.0402,0.0387,0.0218
1943-10,-0.0027,-0.0112,-0.0084,-0.0206,-0.0343,0.0073,-0.024,0.0057,0.0056,-0.0109
1943-11,-0.0457,-0.0532,-0.0644,-0.0693,-0.0643,-0.0174,-0.045,-0.0393,-0.0837,-0.0799
1943-12,0.0614,0.0794,0.059,0.072,0.08,0.0314,0.0692,0.0394,0.0741,0.0716
1944-01,0.0397,0.0102,0.0194,0.0061,0.0063,0.0086,0.0078,0.0029,-0.0034,0.045
1944-02,-0.0053,0.0368,-0.0036,0.0009,-0.0213,0.0088,0.0105,-0.0264,0.0151,0.0207
1944-03,0.0283,0.0477,0.0227,0.0187,0.0379,0.0074,0.0228,0.0246,0.018,0.0266
1944-04,-0.0195,-0.0118,-0.0203,-0.0137,-0.0192,-0.0057,-0.01,-0.0236,-0.0092,-0.0246
1944-05,0.0533,0.0791,0.0556,0.0497,0.0363,0.0283,0.0507,0.0568,0.0278,0.0427
1944-06,0.0564,0.0931,0.071,0.0053,0.0749,0.0321,0.0583,0.0385,0.0486,0.0595
1944-07,-0.0035,-0.0493,-0.0195,-0.0121,-0.0182,-0.0037,-0.0008,-0.0124,0.0023,-0.0077
1944-08,0.0256,0.0398,0.0216,-0.0194,0.0196,0.0067,0.0312,0.0076,0.0362,0.0036
1944-09,-0.0023,0.0061,0.0055,-0.0138,-0.0065,0.0027,0.0181,0.0043,-0.0151,0.001
1944-10,-0.0003,-0.0274,-0.0033,0.0187,0.0082,0.0075,0.0044,0.0109,0.0135,0.0067
1944-11,0.0127,0.0222,0.0086,0.0263,0.0159,0.007,0.0279,0.0052,-0.0039,0.0431
1944-12,0.0203,0.0397,0.0424,0.0514,0.0464,0.0072,0.0215,0.0171,0.0312,0.0846
1945-01,0.0264,0.0137,0.028,0.0492,0.0067,-0.0211,0.0007,0.0056,0.0569,0.0062
1945-02,0.0395,0.0765,0.0695,0.0731,0.066,0.0285,0.0452,0.0425,0.0608,0.0789
1945-03,-0.03,-0.0603,-0.0478,-0.0525,-0.0381,-0.0011,-0.0137,-0.0183,-0.0308,-0.0353
1945-04,0.071,0.1115,0.0841,0.069,0.0805,0.0251,0.0716,0.0633,0.1011,0.0881
1945-05,0.0233,0.0078,0.008,-0.0087,0.0182,0.0376,0.0626,0.0411,0.0188,0.0311
1945-06,0.0089,-0.0153,-0.0015,-0.005,-0.0188,0.0262,-0.0314,-0.0465,0.0514,0.0448
1945-07,-0.0144,-0.0098,-0.0299,-0.0323,-0.0173,0.0218,-0.0011,-0.0162,-0.0037,-0.0548
1945-08,0.0772,0.0941,0.0883,0.0222,0.0974,0.0174,0.0822,0.0919,0.0106,0.0252
1945-09,0.0628,0.0274,0.0617,0.0198,0.034,0.019,0.0564,0.0651,0.0656,0.0608
1945-10,0.0677,0.002,0.0228,0.0633,0.0076,0.0236,0.0596,0.0661,0.0607,0.0576
1945-11,0.0368,0.0262,0.0484,0.0837,0.027,0.0339,0.0692,0.0858,0.0479,0.0911
1945-12,0.0129,0.0254,0.0156,-0.0024,0.0263,0.0048,0.0346,0.0153,-0.01,0.0015
1946-01,0.0485,0.0667,0.08,-0.0007,0.0645,0.0191,0.1098,0.0776,0.1082,0.0738
1946-02,-0.0482,-0.0894,-0.0609,-0.0467,-0.0736,-0.0282,-0.0423,-0.0431,-0.0571,-0.0614
1946-03,0.0635,0.0098,0.0567,0.1104,0.0215,0.0116,0.114,0.1457,0.0625,0.0468
1946-04,0.0354,0.0142,0.0433,0.0877,0.017,0.0159,0.072,0.1467,0.0431,0.0168
1946-05,0.0335,0.0514,0.0501,0.0368,0.0514,0.0282,0.019,0.0564,0.0306,0.0339
1946-06,-0.036,-0.0592,-0.0358,-0.0315,-0.0526,0.003,-0.0769,-0.0552,-0.0278,-0.0325
1946-07,-0.0075,-0.0475,-0.0327,-0.0006,-0.0329,-0.0008,-0.0299,-0.0322,-0.0361,-0.0497
1946-08,-0.0527,-0.1034,-0.0669,-0.0561,-0.0689,-0.07,-0.0483,-0.0324,-0.0535,-0.068
1946-09,-0.1068,-0.1488,-0.1039,-0.0805,-0.0979,-0.0474,-0.0688,-0.0703,-0.0891,-0.1438
1946-10,0.0039,-0.0331,-0.0188,-0.0066,-0.0282,-0.0513,-0.0225,-0.0024,0.0145,-0.0046
1946-11,-0.0131,-0.0113,0.0174,0.0056,-0.0212,0.0179,-0.0494,0.0167,0.008,0.0001
1946-12,0.0375,0.0616,0.0664,0.0439,0.0473,0.0377,0.0406,0.0723,0.0607,0.0274
1947-01,0.0023,0.109,0.009,-0.0065,0.0538,0.0103,0.0068,-0.0532,-0.0016,0.0047
1947-02,-0.0031,0.0154,-0.0068,-0.027,-0.0208,-0.0205,-0.0039,-0.0419,-0.0088,-0.0128
1947-03,-0.022,-0.027,-0.016,0.0229,-0.0229,-0.0215,-0.022,-0.0126,-0.0279,-0.0333
1947-04,-0.0668,-0.0408,-0.0574,-0.0044,-0.0521,-0.0022,-0.0797,-0.086,-0.0372,-0.0627
1947-05,-0.005,-0.0216,-0.0209,0.0252,-0.0029,-0.011,-0.0037,-0.0268,-0.0248,-0.0207
1947-06,0.0653,0.0587,0.0574,0.0776,0.0387,-0.0317,0.0988,0.0419,0.0398,0.0319
1947-07,0.0465,0.052,0.0388,0.0387,0.0634,0.0081,0.0461,0.026,0.0253,0.0599
1947-08,-0.0138,-0.0076,-0.0101,-0.023,-0.0421,0.0036,-0.0354,-0.0383,0.0026,-0.0319
1947-09,0.004,0.0017,0.007,-0.0271,0.0113,0.0084,-0.028,-0.0262,-0.0132,-0.0096
1947-10,0.0136,0.0293,0.0324,0.0524,0.0174,0.0021,0.0303,0.0122,0.0013,0.0099
1947-11,-0.0169,-0.0268,-0.012,-0.0034,-0.0055,-0.0257,-0.0241,-0.0304,-0.0758,-0.0195
1947-12,0.0069,0.0224,0.0262,0.0929,0.0248,0.0044,0.0036,0.031,0.0119,0.0372
1948-01,-0.0269,-0.0535,-0.0408,-0.0743,-0.0553,0.001,-0.0329,-0.0823,-0.0022,-0.0087
1948-02,-0.0612,-0.0542,-0.0533,-0.0296,-0.0394,-0.0106,-0.038,-0.0353,-0.0346,-0.0411
1948-03,0.0546,0.0725,0.0962,0.0993,0.111,0.0195,0.0667,0.0633,0.0661,0.0994
1948-04,0.0131,0.0117,0.0251,0.1122,-0.0059,0.0265,0.0508,0.0214,0.015,0.0325
1948-05,0.0509,0.1443,0.0787,0.0608,0.1277,0.0249,0.0857,0.0678,0.0573,0.0676
1948-06,-0.02,0.003,-0.0098,0.0349,-0.0141,0.0044,-0.013,-0.0219,0.0257,-0.0075
1948-07,-0.0167,-0.0437,-0.0499,-0.0718,-0.066,-0.0165,-0.0772,-0.0425,-0.0434,-0.0499
1948-08,0.0002,0.0112,0.0041,-0.0201,0.0307,0.0006,0.0249,-0.019,0.001,0.0153
1948-09,-0.0395,-0.0388,-0.0265,-0.0446,-0.0317,-0.0023,-0.0093,-0.0308,-0.0089,-0.0344
1948-10,0.0364,0.0795,0.0669,0.092,0.0685,0.0111,0.0414,0.0519,0.0442,0.0496
1948-11,-0.0617,-0.1187,-0.1015,-0.1218,-0.0925,-0.0206,-0.0572,-0.0574,-0.0905,-0.1058
1948-12,0.0068,0.0344,0.0404,0.0472,0.0631,0.0109,0.0153,0.0454,0.0265,0.0285
1949-01,0.0367,0.0244,0.0031,-0.0383,-0.0133,-0.0126,0.0117,0.0457,0.0476,0.0032
1949-02,-0.0193,-0.0369,-0.0343,-0.043,-0.0421,-0.003,-0.0227,-0.0093,0.0068,-0.032
1949-03,0.032,0.0342,0.0356,0.0606,0.0582,0.0136,0.0439,0.055,0.0377,0.049
1949-04,-0.0164,-0.0422,-0.0354,0.0128,-0.0371,-0.0164,-0.0164,0.0024,0.0123,-0.0152
1949-05,-0.0042,-0.0283,-0.033,-0.0563,-0.053,-0.0218,0.0019,-0.0188,-0.0058,-0.0269
1949-06,0.0102,0.0129,0.0023,-0.0118,0.0011,0.0112,0.0286,0.0216,-0.0092,-0.0138
1949-07,0.0494,0.0943,0.0594,0.0624,0.069,0.0241,0.0516,0.06,0.0473,0.0419
1949-08,0.0397,0.0231,0.0217,0.0549,0.0075,0.0098,0.015,0.0019,0.0366,0.0145
1949-09,0.0283,0.0265,0.0393,0.0303,0.0365,0.0123,0.0232,0.0186,0.0406,0.0339
1949-10,0.0153,0.0734,0.0434,0.0371,0.0374,0.0188,0.0066,0.0338,0.0132,0.0242
1949-11,0.0184,0.0475,0.0324,-0.0277,0.039,0.0167,0.021,0.0481,0.0324,0.0123
1949-12,0.0513,0.0827,0.065,0.0109,0.0917,0.0159,0.0476,0.087,0.0326,0.0718
1950-01,0.0137,0.0187,0.0198,-0.0064,0.0453,0.0186,0.0043,0.0106,0.0373,0.032
1950-02,0.0053,0.0349,0.0194,-0.0053,0.034,0.0066,0.0232,0.0192,0.0239,0.0101
1950-03,-0.0056,0.0186,0.0081,0.0485,0.0242,0.0457,-0.0017,-0.029,0.0055,-0.007
1950-04,0.0014,0.1057,0.0745,0.0323,0.0473,0.0237,-0.0036,0.0552,0.0095,0.0152
1950-05,0.0207,0.0644,0.0598,0.088,0.0023,0.0197,0.0316,0.0396,0.0183,0.0135
1950-06,-0.0569,-0.0404,-0.0655,-0.0452,-0.0796,-0.0428,-0.0442,-0.0419,-0.0763,-0.0679
1950-07,0.0044,-0.0271,0.0214,0.0881,-0.0291,-0.0133,-0.0096,-0.0694,-0.0523,0.0751
1950-08,0.0394,0.0923,0.0634,0.0432,0.0526,0.0256,0.0438,0.0368,0.0338,0.0232
1950-09,0.0488,0.0879,0.045,0.0353,0.0501,-0.0046,0.0846,0.0616,0.0449,0.0651
1950-10,-0.0037,0.0061,0.0046,0.0029,-0.0149,0.0021,0.0084,-0.0176,-0.0073,-0.0151
1950-11,0.0002,-0.0261,0.0594,0.0528,0.0264,-0.0024,0.0111,0.0468,-0.0117,0.0394
1950-12,0.0283,0.015,0.0669,0.0868,0.0388,0.0189,0.0276,0.0606,0.0359,0.1106
1951-01,0.0462,0.0922,0.0613,0.063,0.0772,0.0188,0.0362,0.031,0.0502,0.0639
1951-02,0.0096,0.028,0.0123,0.0096,0.0092,0.0411,0.0312,0.0146,0.0311,-0.0042
1951-03,-0.0277,0.0118,-0.0304,-0.0238,-0.0091,-0.011,-0.021,0.017,-0.0141,-0.0284
1951-04,0.0095,0.0342,0.0685,0.1081,0.0317,0.0085,0.0039,0.1041,0.0021,0.0375
1951-05,-0.0127,-0.0532,-0.0214,-0.0301,-0.0277,-0.0041,-0.0132,0.0157,-0.0005,-0.0327
1951-06,-0.0358,-0.0683,-0.038,0.0109,-0.016,-0.0018,-0.0271,0.0083,-0.0039,-0.0512
1951-07,0.0313,0.031,0.0844,0.1137,0.0567,0.028,0.0283,0.1446,0.0531,0.074
1951-08,0.0351,0.07,0.0487,0.0574,0.0592,0.0264,0.0264,-0.0143,0.0213,0.0345
1951-09,-0.0041,0.0266,0.0022,-0.0076,0.0334,-0.0004,0.034,-0.0182,0.0132,0.0357
1951-10,-0.0312,-0.0203,-0.0414,0.0117,-0.0635,-0.0108,-0.0311,-0.0597,0.0071,-0.0363
1951-11,-0.0006,0.0201,0.0043,-0.0079,0.0253,0.0049,0.0151,-0.0048,0.0165,0.0209
1951-12,0.0191,0.0249,0.0456,0.0472,0.0491,0.0087,-0.0027,0.0514,0.0326,0.0213
1952-01,0.0052,-0.0117,-0.003,0.066,-0.0165,0.0018,-0.0045,0.0065,0.0309,0.0332
1952-02,-0.0201,0.0046,-0.0384,-0.0339,-0.033,-0.0063,-0.0376,-0.0425,0.007,-0.0157
1952-03,0.0171,0.0833,0.0298,0.0872,0.0521,0.0126,0.0254,0.0045,0.0223,0.0584
1952-04,-0.0332,-0.03,-0.0662,-0.0765,-0.0336,-0.0075,-0.0185,-0.055,-0.018,-0.034
1952-05,0.0214,0.0401,0.0428,0.0351,0.0293,0.0103,0.0258,0.0252,0.0298,0.0294
1952-06,0.0287,0.0524,0.0432,0.0545,0.0587,0.0206,0.03,-0.0096,0.0109,0.0402
1952-07,0.0058,0.0253,0.0222,-0.0102,0.0142,0.0025,0.0194,-0.0438,0.0203,0.0113
1952-08,0.0096,0.0204,-0.0166,-0.0266,-0.0022,0.0089,-0.003,-0.0057,0.0181,-0.0014
1952-09,-0.0283,-0.0078,-0.021,-0.043,0.0104,-0.0034,-0.0077,-0.0409,0.0032,-0.0137
1952-10,-0.0088,0.012,-0.0155,0.0038,-0.0106,0.0092,-0.0109,-0.0149,0.0034,-0.0157
1952-11,0.0602,0.0652,0.087,0.0207,0.0916,0.0407,0.0454,0.0722,0.0508,0.0727
1952-12,0.0143,0.0701,0.0267,0.0455,0.0306,0.0088,0.0129,-0.0195,0.0201,0.0374
1953-01,0.0216,-0.0036,0.0066,-0.0299,-0.0231,0.0103,0.0083,-0.0511,0.0092,0.0108
1953-02,0.0174,-0.0117,-0.0098,0.0033,0.0051,-0.0043,-0.0015,0.0206,0.0051,-0.0022
1953-03,-0.0174,-0.0438,-0.0163,-0.0055,-0.0074,-0.0043,-0.0048,-0.0017,0.0015,-0.0144
1953-04,-0.0013,-0.0197,-0.0268,-0.0518,-0.0037,-0.0104,-0.008,-0.0534,-0.0294,-0.032
1953-05,0.0024,-0.0002,0.0023,0.0184,0.0115,0.0037,0.0152,-0.0004,-0.0014,0.0144
1953-06,-0.0084,-0.0333,-0.0232,-0.0008,-0.0201,0.005,-0.0219,-0.0331,-0.0298,-0.0206
1953-07,0.0272,0.0072,0.026,0.0393,0.0231,0.0094,0.0197,0.0366,0.0343,0.0143
1953-08,-0.035,-0.0636,-0.0486,-0.0636,-0.044,-0.0084,-0.0234,0.0005,-0.0035,-0.068
1953-09,0.0026,-0.0082,0.0116,-0.0192,0.0335,0.0177,0.001,0.0042,0.0165,-0.0098
1953-10,0.0069,0.0774,0.0601,0.0564,0.0724,0.0139,0.0086,0.0266,0.0445,0.0369
1953-11,0.0035,0.0049,0.0415,0.0199,0.0502,0.0226,0.0334,0.0798,0.03,0.0278
1953-12,-0.0062,-0.0121,0.0063,0.0044,0.0069,0.0053,0.0125,-0.0134,0.007,-0.0231
1954-01,0.0417,0.0528,0.0451,0.0864,0.0685,0.0189,0.0331,0.0565,0.033,0.0666
1954-02,-0.003,0.0171,0.0096,0.028,0.0501,0.0258,0.0044,-0.0019,0.0158,0.0154
1954-03,0.0137,0.0351,0.0485,0.0428,0.0884,0.0172,0.0037,0.0028,0.0294,0.0179
1954-04,0.0098,0.0409,0.0573,0.0615,0.0908,0.0196,0.0153,0.012,0.0126,0.0287
1954-05,0.0238,0.0448,0.0447,0.0297,-0.0041,0.0123,0.0285,0.0161,0.0264,0.044
1954-06,0.0057,0.0119,0.036,-0.0586,0.0971,0.0054,0.0249,-0.0243,0.0129,0.0149
1954-07,0.0639,0.0984,0.0521,0.0423,-0.005,0.0436,0.0421,0.0821,0.0542,0.0683
1954-08,-0.027,-0.0336,-0.0376,0.0052,-0.0467,-0.0143,-0.0022,-0.0256,-0.0173,-0.0227
1954-09,0.0388,0.1447,0.066,0.1001,0.0643,0.0249,0.0484,0.0282,0.0201,0.0432
1954-10,-0.0222,-0.0077,-0.0111,-0.0198,-0.0197,-0.0085,-0.0253,-0.0162,-0.0381,0.0058
1954-11,0.0609,0.0446,0.1368,0.0804,0.132,0.0343,0.084,0.1256,0.0567,0.1116
1954-12,0.0435,0.0726,0.0653,0.0647,0.0306,0.0158,0.0226,0.0612,0.0357,0.0938
1955-01,0.003,0.0054,-0.0011,0.0041,0.0349,0.008,0.0174,-0.0288,0.0145,0.0088
1955-02,0.0153,-0.0103,0.0417,0.0242,0.0442,0.0399,0.0131,0.0285,0.0365,0.0377
1955-03,-0.0084,0.0005,0.0036,-0.0023,-0.011,-0.0019,-0.014,0.0609,-0.0073,0.0094
1955-04,0.0407,0.0567,0.0434,0.0058,0.0537,0.0197,0.0183,0.0002,0.0256,0.0345
1955-05,-0.0027,-0.0111,0.03,-0.0062,0.0007,0.0129,0.0302,0.0315,-0.0014,0.0164
1955-06,0.0249,0.1009,0.0959,0.112,0.0273,0.0069,0.0443,0.0017,0.0168,0.0237
1955-07,0.0206,0.196,-0.0117,0.0276,-0.0274,0.0261,0.0204,0.0013,0.0368,-0.0143
1955-08,-0.0067,-0.0427,0.0303,-0.011,0.0086,-0.0244,0.0162,0.0015,0.0005,0.0058
1955-09,-0.0158,0.0924,-0.0075,-0.0038,-0.0422,0.0107,0.0342,-0.0317,-0.0263,-0.0271
1955-10,-0.0083,-0.0498,-0.0305,-0.0099,-0.0517,-0.0115,-0.0251,0.0082,-0.0097,-0.0261
1955-11,0.035,0.0924,0.08,0.0858,0.1012,0.0163,0.0601,0.0629,0.034,0.083
1955-12,0.012,-0.0406,0.0289,0.037,0.0485,0.0086,-0.0076,0.0623,-0.0012,-0.0064
1956-01,-0.0153,-0.0674,-0.0457,0.0054,-0.0521,0.0187,-0.0441,-0.065,-0.0034,-0.0276
1956-02,0.011,0.056,0.0488,0.0427,0.0627,0.0016,0.0281,0.0827,0.0194,0.0337
1956-03,0.0176,0.0374,0.0772,0.1144,0.1048,0.0143,0.0043,0.0726,0.0378,0.0571
1956-04,0.0086,-0.0514,0.0102,0.0362,0.0009,-0.0088,-0.0182,0.0276,-0.0217,0.0089
1956-05,-0.0325,-0.0446,-0.0617,-0.0637,-0.0528,-0.0106,-0.0455,-0.0123,-0.0072,-0.0541
1956-06,0.0066,0.0702,0.0462,0.0274,0.0712,0.0128,0.022,0.036,0.0236,0.0156
1956-07,0.0199,0.0435,0.0606,0.06,0.0528,0.0265,0.0457,0.0309,0.0524,0.0241
1956-08,-0.0138,0.0081,-0.0301,-0.0527,-0.0355,-0.0139,-0.0261,-0.0307,-0.0248,-0.0359
1956-09,-0.0323,-0.0121,-0.0606,-0.0581,-0.0685,-0.0284,-0.044,-0.0368,-0.0386,-0.044
1956-10,0.0041,-0.0101,0.0107,0.0054,0.0325,-0.014,0.0133,0.0058,0.0114,0.0111
1956-11,-0.0042,-0.0344,-0.0077,0.0531,0.0069,0.0153,-0.0213,-0.013,0.0042,0.0022
1956-12,0.0126,0.0104,0.0486,0.0414,0.0444,0.0256,-0.0042,0.0606,0.0183,0.0202
1957-01,0.0178,-0.0621,-0.0588,-0.0412,-0.0564,0.029,-0.0125,-0.0227,0.0263,-0.0054
1957-02,-0.0141,-0.0185,-0.0274,-0.0227,-0.0065,0.0033,-0.0093,-0.0035,-0.0029,-0.0256
1957-03,0.0158,0.0054,0.0203,0.0317,0.0477,0.0151,0.02,0.0822,0.017,0.0231
1957-04,0.0139,0.0795,0.037,0.0694,0.0839,0.0044,0.0019,0.0543,0.0318,0.0316
1957-05,0.0139,0.0105,0.0316,0.0761,0.0579,0.0104,0.0255,0.0479,0.0225,0.0136
1957-06,-0.0064,0.0008,0.0034,-0.0174,0.0526,-0.0209,-0.0191,0.0646,-0.051,-0.0111
1957-07,0.0092,0.0364,0.0045,0.01,0.0107,-0.0024,0.0289,0.026,0.0004,0.0113
1957-08,-0.0199,-0.0309,-0.0623,-0.0574,-0.0704,-0.0012,-0.027,-0.0298,-0.0258,-0.0545
1957-09,-0.0114,-0.0709,-0.0687,-0.0797,-0.0636,-0.0222,0.0042,-0.0304,-0.0173,-0.0667
1957-10,-0.0212,-0.0394,-0.0472,-0.0576,-0.0177,-0.021,-0.0393,-0.0068,-0.0069,-0.0688
1957-11,0.0336,-0.0526,0.0335,0.0241,0.0646,0.0149,0.0174,0.0858,0.0438,0.0033
1957-12,0.0045,-0.0789,-0.046,-0.0698,-0.0324,0.0126,-0.0171,-0.0048,0.0256,-0.0439
1958-01,0.0746,0.0496,0.0539,0.0159,0.0403,0.0426,0.0749,-0.0041,0.0625,0.1104
1958-02,0.0204,-0.0144,-0.0202,-0.046,-0.0163,0.0066,0.0141,0.0495,0.0127,-0.0179
1958-03,0.0419,0.0295,0.0157,0.0792,0.0262,0.0117,0.0408,0.0817,0.0197,0.0251
1958-04,0.0354,0.0496,0.0144,0.0514,-0.0012,0.027,0.0299,0.0655,0.0508,0.0452
1958-05,0.0272,0.0479,0.0345,0.0035,0.015,0.0211,0.0362,0.0144,0.014,0.0374
1958-06,0.0265,0.0262,0.0237,0.0495,0.0363,0.0166,0.0214,0.0355,0.022,0.0287
1958-07,0.0163,0.0998,0.0848,0.0069,0.0374,0.009,0.0187,0.0597,0.0112,0.0528
1958-08,0.0293,0.0002,0.0242,0.0192,0.0208,0.0241,0.057,0.0198,-0.0101,0.0301
1958-09,0.0426,0.1004,0.0454,0.0328,0.062,0.0504,0.0402,0.1172,0.0347,0.0442
1958-10,0.025,0.0228,0.0305,0.0133,0.0449,0.0146,0.0122,0.0105,0.0428,0.0375
1958-11,0.0409,0.0175,0.0292,0.0192,0.0435,0.0214,0.0589,0.0803,0.0296,0.0463
